,actual,predicted
165,-1.25059219838,-0.532597064972
166,-1.57456766861,-0.977523863316
167,-0.215288929981,-0.974650681019
168,-0.0290525836802,-0.753385484219
169,-0.509188835672,-0.0335286781192
170,-1.00315012277,-0.512254714966
171,-1.7220065848,-0.871785163879
172,-0.951761989945,-0.989523053169
173,-1.24217783441,-0.971196472645
174,-1.50077266694,-0.951844990253
175,-0.796623157753,-0.979407727718
176,-0.787930983956,-0.914202749729
177,-0.431072027198,-0.756312429905
178,-0.23384756985,-0.645406424999
179,-0.342054975973,-0.489160984755
180,0.207525545395,-0.505540251732
181,0.226331462201,0.0484811887145
182,0.482888965738,0.29709610343
183,0.0247117918328,0.659969806671
184,0.299529143836,0.134289905429
185,-0.298539504072,0.175702437758
186,-0.280096978727,-0.515083134174
187,-0.162439547292,-0.378533929586
